,Close,High,Low,Open,Volume
2025-01-02,13.85,14.29,13.73,14.21,1292277.0
2025-01-03,13.9,14.3,13.67,13.88,1534064.0
2025-01-06,14.27,14.41,13.78,13.97,1423231.0
2025-01-07,14.02,14.25,13.78,14.25,1319405.0
2025-01-08,14.27,14.3,13.8,14.05,1183994.0
2025-01-09,14.07,14.26,13.97,14.26,669414.0
2025-01-10,13.91,14.57,13.88,14.08,1180924.0
2025-01-13,14.17,14.21,13.56,13.89,1449357.0
2025-01-14,14.37,14.43,14.05,14.08,1203503.0
2025-01-15,14.3,14.36,14.08,14.32,1425199.0
2025-01-16,14.67,14.91,14.26,14.32,1928456.0
2025-01-17,14.49,14.67,14.46,14.6,827527.0
2025-01-20,14.53,14.79,14.35,14.79,1274671.0
2025-01-21,14.49,14.64,14.33,14.59,540400.0
2025-01-22,14.42,14.51,14.24,14.42,900391.0
2025-01-23,14.47,14.73,14.38,14.49,865363.0
2025-01-24,14.23,14.49,14.18,14.48,909257.0
2025-01-27,14.38,14.48,14.27,14.27,614780.0
2025-02-05,14.3,14.55,14.21,14.55,711580.0
2025-02-06,14.3,14.37,14.13,14.21,768483.0
2025-02-07,14.38,14.46,14.2,14.29,1194019.0
2025-02-10,14.63,14.63,14.34,14.45,1271781.0
2025-02-11,14.5,14.7,14.41,14.6,748892.0
2025-02-12,14.33,14.58,14.18,14.5,1261464.0
2025-02-13,14.19,14.31,14.08,14.31,1440105.0
2025-02-14,14.16,14.35,14.07,14.19,1436017.0
2025-02-17,14.21,14.25,14.05,14.17,1369350.0
2025-02-18,14.01,14.5,13.94,14.21,2166356.0
2025-02-19,13.88,13.98,13.83,13.98,1691882.0
2025-02-20,14.0,14.18,13.88,13.92,1671772.0
2025-02-21,14.25,14.48,13.71,13.99,3812410.0
2025-02-24,14.36,14.58,14.1,14.26,2591309.0
2025-02-25,14.08,14.44,14.07,14.27,2264303.0
2025-02-26,14.58,14.63,14.08,14.1,3223414.0
2025-02-27,14.97,14.97,14.5,14.52,3801193.0
2025-02-28,14.73,14.92,14.63,14.92,1997550.0
2025-03-03,14.97,15.11,14.7,14.73,2164200.0
2025-03-04,14.92,15.0,14.81,14.97,1429922.0
2025-03-05,14.9,15.08,14.73,14.86,1134436.0
2025-03-06,14.65,14.98,14.5,14.9,1940967.0
2025-03-07,14.72,14.83,14.48,14.64,1843759.0
2025-03-10,15.14,15.15,14.71,14.72,1902296.0
2025-03-11,15.08,15.16,14.96,15.07,1041976.0
2025-03-12,15.1,15.24,14.96,15.09,983183.0
2025-03-13,15.28,15.48,15.01,15.15,1365968.0
2025-03-14,15.55,15.55,15.1,15.17,1710469.0
2025-03-17,15.33,15.99,15.27,15.73,2498129.0
2025-03-18,15.29,15.43,15.21,15.28,1240920.0
2025-03-19,15.09,15.48,15.07,15.47,1489539.0
2025-03-20,15.1,15.23,15.02,15.09,1112700.0
2025-03-21,14.93,15.27,14.89,15.06,930118.0
2025-03-24,14.98,15.15,14.73,14.8,1440632.0
2025-03-25,15.35,15.46,14.79,14.97,2601519.0
2025-03-26,15.3,15.36,15.13,15.34,1436940.0
2025-03-27,15.53,15.61,15.07,15.23,1595266.0
2025-03-28,15.33,15.73,15.29,15.45,1763554.0
2025-03-31,15.02,15.36,14.84,15.22,1518664.0
2025-04-01,15.54,15.72,15.05,15.05,2782453.0
2025-04-02,15.57,15.71,15.4,15.5,1777992.0
2025-04-03,15.63,15.77,15.27,15.48,1447732.0
2025-04-07,14.32,15.33,14.15,15.33,3640624.0
2025-04-08,15.04,15.06,14.02,14.02,2347361.0
2025-04-09,14.81,14.96,14.35,14.9,2096537.0
2025-04-10,15.25,15.44,14.89,14.91,1691979.0
2025-04-11,15.11,15.42,15.09,15.26,1216773.0
2025-04-14,15.18,15.39,15.05,15.35,1495954.0
2025-04-15,16.77,16.77,15.7,16.77,9347064.0
2025-04-16,18.51,18.51,18.51,18.51,5289505.0
2025-04-17,20.43,20.43,20.43,20.43,1393403.0
2025-04-18,22.53,22.53,22.53,22.53,821017.0
2025-04-21,24.85,24.85,23.52,24.17,29065904.0
2025-04-22,25.99,26.4,23.75,25.67,41166752.0
2025-04-23,25.03,26.67,23.93,24.67,30968288.0
2025-04-24,26.0,27.32,23.38,25.86,35795008.0
2025-04-25,23.33,25.07,23.33,25.0,24283430.0
2025-04-28,20.93,22.08,20.93,21.92,20034478.0
2025-04-29,19.08,20.17,18.83,19.88,24196892.0
2025-04-30,18.83,20.24,18.83,19.56,18510084.0
2025-05-06,19.41,19.45,18.83,19.2,11604935.0
2025-05-07,19.68,19.76,19.24,19.65,13425352.0
2025-05-08,19.13,19.7,19.13,19.58,10016758.0
2025-05-09,18.68,19.41,18.64,19.21,9540923.0
2025-05-12,19.0,19.07,18.55,18.8,7883056.0
2025-05-13,18.75,19.11,18.63,18.92,7122713.0
2025-05-14,19.25,19.45,18.56,18.75,11186654.0
2025-05-15,19.45,19.58,19.0,19.09,11266983.0
2025-05-16,19.68,20.06,19.0,19.41,11559288.0
2025-05-19,19.31,19.58,19.08,19.5,7484446.0
2025-05-20,19.45,20.07,19.32,19.4,11376449.0
2025-05-21,19.38,20.0,19.3,19.5,10623897.0
2025-05-22,19.07,19.92,18.92,19.18,9061931.0
