,Close,High,Low,Open,Volume
2025-01-02,28.4,30.02,28.0,29.93,3450438.0
2025-01-03,27.92,28.8,27.85,28.47,1442677.0
2025-01-06,28.87,29.44,27.63,27.8,1885483.0
2025-01-07,30.08,30.1,28.52,29.15,2373116.0
2025-01-08,30.21,30.46,29.34,29.87,2170654.0
2025-01-09,30.22,31.01,29.73,29.73,2423597.0
2025-01-10,29.95,30.59,29.83,30.23,1943754.0
2025-01-13,30.02,30.94,29.59,29.72,1813396.0
2025-01-14,30.67,30.72,29.63,29.98,2616994.0
2025-01-15,30.42,31.01,30.05,31.0,1422391.0
2025-01-16,31.09,32.97,30.88,32.34,5524453.0
2025-01-17,31.28,31.7,30.54,31.34,2562227.0
2025-01-20,31.78,32.56,31.28,31.28,2691694.0
2025-01-21,32.05,32.07,31.23,31.87,1495859.0
2025-01-22,31.97,32.32,31.59,31.79,1473566.0
2025-01-23,31.02,32.2,30.97,32.2,2087268.0
2025-01-24,30.93,31.19,30.45,31.02,1716185.0
2025-01-27,30.88,31.24,30.68,30.97,1098651.0
2025-02-05,30.74,31.08,30.24,31.08,1404219.0
2025-02-06,31.15,31.16,30.52,30.72,1656136.0
2025-02-07,31.52,31.98,30.64,31.15,2370035.0
2025-02-10,30.91,31.71,30.72,31.71,1659920.0
2025-02-11,30.46,30.93,30.02,30.92,1580617.0
2025-02-12,32.0,32.14,30.17,30.41,2881743.0
2025-02-13,31.19,32.08,31.15,32.01,1262339.0
2025-02-14,30.89,31.81,30.74,31.12,1391706.0
2025-02-17,30.83,31.0,29.91,30.77,1584549.0
2025-02-18,29.94,31.1,29.74,30.81,1185802.0
2025-02-19,30.23,30.52,29.87,30.03,862022.0
2025-02-20,30.41,30.59,29.87,30.25,1032040.0
2025-02-21,30.45,30.5,30.05,30.41,1168550.0
2025-02-24,30.62,31.22,30.22,30.46,1427114.0
2025-02-25,29.81,30.51,29.64,30.51,1750681.0
2025-02-26,29.92,30.35,29.52,29.99,1858157.0
2025-02-27,29.71,30.09,29.2,29.97,1882144.0
2025-02-28,28.96,30.08,28.81,29.44,1850502.0
2025-03-03,29.26,29.63,28.93,28.98,1663065.0
2025-03-04,29.33,29.45,28.8,29.12,997170.0
2025-03-05,28.98,29.33,28.73,29.33,839340.0
2025-03-06,29.24,29.45,28.98,29.38,1807936.0
2025-03-07,28.8,29.22,28.62,29.13,1630951.0
2025-03-10,29.52,29.82,28.62,28.88,2242969.0
2025-03-11,29.53,29.77,29.18,29.31,1100423.0
2025-03-12,29.1,29.61,29.0,29.53,1536883.0
2025-03-13,28.49,29.21,28.22,29.12,2056221.0
2025-03-14,28.87,28.96,28.22,28.27,1396756.0
2025-03-17,28.82,29.1,28.73,28.92,1214935.0
2025-03-18,29.14,29.3,28.8,28.8,1495256.0
2025-03-19,28.84,29.22,28.67,29.18,1095410.0
2025-03-20,29.0,29.28,28.68,28.93,873213.0
2025-03-21,28.47,29.17,28.45,28.89,1080629.0
2025-03-24,28.06,28.72,27.65,28.48,1303938.0
2025-03-25,28.24,28.48,27.73,27.92,1853159.0
2025-03-26,28.06,28.49,28.02,28.04,1121029.0
2025-03-27,28.22,28.67,27.78,27.95,1273862.0
2025-03-28,27.79,28.38,27.65,28.27,1243603.0
2025-03-31,27.24,27.87,27.04,27.79,1779448.0
2025-04-01,27.29,27.55,27.17,27.28,1581613.0
2025-04-02,27.36,27.57,27.16,27.23,1158226.0
2025-04-03,24.58,27.11,24.47,27.11,7463231.0
2025-04-07,19.71,22.9,19.61,22.72,7359285.0
2025-04-08,20.56,20.99,19.93,20.32,4650625.0
2025-04-09,20.77,20.9,19.12,19.82,3668644.0
2025-04-10,22.32,24.08,22.26,22.42,6206127.0
2025-04-11,22.1,22.69,22.02,22.32,3489278.0
2025-04-14,22.31,22.61,22.05,22.61,2783067.0
2025-04-15,22.94,22.94,22.08,22.37,2425864.0
2025-04-16,21.92,22.87,21.62,22.87,2996449.0
2025-04-17,21.87,22.12,21.72,21.73,1592871.0
2025-04-18,21.33,21.98,21.25,21.85,2832779.0
2025-04-21,21.82,21.92,21.21,21.32,2279082.0
2025-04-22,21.57,21.8,21.3,21.63,2028299.0
2025-04-23,22.31,23.02,21.73,21.86,5972943.0
2025-04-24,22.11,22.45,21.76,22.26,2984670.0
2025-04-25,22.85,22.97,21.92,22.29,3903733.0
2025-04-28,22.1,22.81,21.82,21.82,3881669.0
2025-04-29,22.56,22.9,22.07,22.1,2834171.0
2025-04-30,23.29,23.5,22.4,22.42,3573455.0
2025-05-06,23.6,23.72,23.28,23.42,2869829.0
2025-05-07,23.49,24.22,23.31,24.06,3023725.0
2025-05-08,23.54,23.7,23.23,23.23,3093013.0
2025-05-09,23.25,23.62,23.02,23.55,2057987.0
2025-05-12,23.62,23.92,23.12,23.55,2860289.0
2025-05-13,24.18,24.42,23.81,24.03,4333148.0
2025-05-14,23.98,24.18,23.77,24.04,2295538.0
2025-05-15,23.91,24.28,23.56,23.99,2422923.0
2025-05-16,23.8,24.29,23.66,23.9,1701439.0
2025-05-19,23.49,23.69,23.02,23.66,3092318.0
2025-05-20,23.61,23.72,23.19,23.41,1883074.0
2025-05-21,23.23,23.55,23.2,23.55,1686382.0
2025-05-22,23.22,23.57,22.83,23.21,2326937.0
2025-05-23,22.83,23.6,22.79,23.14,2815836.0
2025-05-26,23.27,23.32,22.7,22.82,1712695.0
2025-05-27,23.22,23.33,22.89,23.13,1293001.0
2025-05-28,23.26,23.42,22.94,23.14,1347122.0
2025-05-29,23.82,24.1,23.13,23.26,2164037.0
2025-05-30,23.8,24.63,23.72,24.11,3239008.0
2025-06-03,23.97,24.22,23.56,23.8,2114639.0
2025-06-04,23.94,24.2,23.75,23.82,1718484.0
2025-06-05,24.18,24.64,23.8,23.8,2539745.0
2025-06-06,23.91,24.21,23.85,24.01,1112822.0
2025-06-09,24.17,24.18,23.91,23.91,1077791.0
2025-06-10,24.53,25.24,24.04,24.13,3993950.0
2025-06-11,24.45,24.69,24.37,24.63,1442060.0
2025-06-12,25.14,25.52,24.17,24.45,2847026.0
2025-06-13,24.86,25.22,24.62,24.8,2764965.0
2025-06-16,24.64,25.09,24.42,24.78,2161752.0
2025-06-17,24.54,24.7,24.12,24.64,2268500.0
2025-06-18,24.19,24.51,24.03,24.38,1538779.0
2025-06-19,23.22,24.25,23.16,24.12,2642231.0
2025-06-20,23.4,23.87,23.14,23.3,1962366.0
2025-06-23,23.49,23.66,23.01,23.22,1024025.0
2025-06-24,24.28,24.33,23.46,23.49,1845384.0
2025-06-25,25.04,25.17,24.1,24.37,2881961.0
2025-06-26,24.97,25.43,24.78,25.43,1971126.0
2025-06-27,25.09,25.67,24.88,24.98,2358938.0
2025-06-30,25.48,25.59,24.99,25.22,1835838.0
2025-07-01,26.06,26.12,25.21,25.48,2962711.0
2025-07-02,25.67,26.08,25.41,25.79,2963031.0
2025-07-03,26.38,26.53,25.59,25.81,3856977.0
2025-07-04,25.56,26.51,25.55,26.39,2471260.0
2025-07-07,25.33,25.76,25.2,25.49,1348893.0
