,Close,High,Low,Open,Volume
2025-01-02,4.99,5.18,4.94,5.11,9381900.0
2025-01-03,4.76,5.03,4.76,5.01,10309000.0
2025-01-06,4.76,4.81,4.62,4.77,8015643.0
2025-01-07,4.86,4.86,4.72,4.8,6408434.0
2025-01-08,4.81,4.87,4.67,4.87,7003258.0
2025-01-09,4.75,4.82,4.75,4.8,4872300.0
2025-01-10,4.64,4.85,4.64,4.76,7124400.0
2025-01-13,4.64,4.66,4.51,4.63,4889900.0
2025-01-14,5.02,5.12,4.65,4.66,30088356.0
2025-01-15,4.92,5.05,4.91,5.02,14730704.0
2025-01-16,4.88,5.01,4.86,4.92,9678022.0
2025-01-17,4.86,4.89,4.82,4.89,6030000.0
2025-01-20,5.01,5.05,4.86,4.9,11720742.0
2025-01-21,4.91,5.04,4.88,5.03,13244842.0
2025-01-22,4.87,4.92,4.82,4.9,7848534.0
2025-01-23,4.87,4.98,4.86,4.9,9904900.0
2025-01-24,5.38,5.38,4.84,4.87,38841180.0
2025-01-27,5.21,5.68,5.21,5.55,44386728.0
2025-02-05,5.21,5.33,5.14,5.27,21287918.0
2025-02-06,5.33,5.36,5.13,5.21,25314052.0
2025-02-07,5.3,5.41,5.26,5.31,26218942.0
2025-02-10,5.36,5.36,5.27,5.29,18599500.0
2025-02-11,5.33,5.4,5.3,5.36,15567200.0
2025-02-12,5.36,5.4,5.31,5.35,12664393.0
2025-02-13,5.24,5.37,5.24,5.36,12807700.0
2025-02-14,5.25,5.31,5.21,5.27,8856300.0
2025-02-17,5.29,5.3,5.23,5.25,10815700.0
2025-02-18,5.21,5.36,5.17,5.29,14529206.0
2025-02-19,5.38,5.48,5.24,5.25,19342004.0
2025-02-20,5.38,5.39,5.3,5.33,15793900.0
2025-02-21,5.38,5.43,5.3,5.38,14012000.0
2025-02-24,5.44,5.45,5.36,5.37,14564293.0
2025-02-25,5.35,5.42,5.34,5.41,10486465.0
