,Close,High,Low,Open,Volume
2025-01-02,20.49,21.76,20.2,21.76,1838901.0
2025-01-03,19.21,20.68,19.21,20.49,1514242.0
2025-01-06,18.98,19.5,18.34,19.18,1160323.0
2025-01-07,19.88,19.95,18.9,18.9,1309117.0
2025-01-08,20.0,20.34,19.1,19.97,1705194.0
2025-01-09,19.73,20.44,19.68,20.3,1292923.0
2025-01-10,19.04,20.38,19.04,19.8,1156918.0
2025-01-13,19.09,19.27,18.27,18.84,1251834.0
2025-01-14,20.22,20.24,19.16,19.28,1229291.0
2025-01-15,19.91,20.62,19.82,20.33,853749.0
2025-01-16,19.75,20.35,19.6,19.88,1006364.0
2025-01-17,20.15,20.49,19.43,19.77,1240952.0
2025-01-20,19.99,20.21,19.45,19.45,1107417.0
2025-01-21,20.22,20.35,19.71,20.26,824537.0
2025-01-22,20.1,20.29,19.82,20.21,927466.0
2025-01-23,20.27,20.87,20.11,20.38,1256446.0
2025-01-24,20.74,20.78,20.11,20.66,946455.0
2025-01-27,20.28,21.01,20.22,21.0,930471.0
2025-02-05,20.94,21.2,20.49,20.49,1220180.0
2025-02-06,22.13,22.5,20.82,20.99,2395701.0
2025-02-07,21.83,22.5,21.56,22.12,1866315.0
2025-02-10,22.07,22.11,21.45,21.83,1833558.0
2025-02-11,21.73,22.3,21.53,22.25,1329104.0
2025-02-12,22.14,22.18,21.4,21.65,1897420.0
2025-02-13,21.58,22.65,21.53,22.5,1540096.0
2025-02-14,21.6,21.83,21.27,21.52,1147998.0
2025-02-17,21.92,22.13,21.4,21.87,1364805.0
2025-02-18,21.15,22.38,21.01,22.38,1372048.0
2025-02-19,21.8,21.83,20.85,21.15,1556115.0
2025-02-20,22.19,22.49,21.79,21.93,2137747.0
2025-02-21,22.65,22.9,21.8,22.0,1685780.0
2025-02-24,22.46,23.0,22.01,22.82,1831282.0
2025-02-25,22.91,23.19,22.06,22.19,2377782.0
2025-02-26,22.92,23.18,22.66,23.18,2205366.0
2025-02-27,22.82,23.3,22.18,22.88,2225825.0
2025-02-28,21.65,22.97,21.62,22.81,1788620.0
2025-03-03,21.48,21.96,21.29,21.67,1654834.0
2025-03-04,22.07,22.19,21.07,21.15,1520219.0
2025-03-05,21.87,22.58,21.46,22.22,1340736.0
2025-03-06,22.45,22.69,22.03,22.13,1807526.0
2025-03-07,21.88,22.57,21.67,22.57,1454397.0
2025-03-10,21.67,22.3,21.4,21.94,1228933.0
2025-03-11,21.71,21.9,21.17,21.6,1808433.0
2025-03-12,21.68,22.3,21.54,21.71,1489371.0
2025-03-13,20.88,21.65,20.64,21.52,1364779.0
2025-03-14,21.14,21.41,20.68,20.88,1239687.0
2025-03-17,21.17,21.5,20.83,21.44,1262536.0
2025-03-18,21.42,21.79,21.11,21.17,1137836.0
2025-03-19,20.9,21.65,20.79,21.65,1020636.0
2025-03-20,20.81,21.15,20.6,21.02,762262.0
2025-03-21,19.89,20.93,19.85,20.93,1976103.0
2025-03-24,19.36,20.05,18.92,20.05,1754379.0
2025-03-25,19.18,19.6,18.92,19.24,1191692.0
2025-03-26,19.46,19.77,19.02,19.49,920825.0
2025-03-27,19.84,20.1,19.0,19.29,1609885.0
2025-03-28,19.19,20.25,19.16,19.7,971208.0
2025-03-31,18.98,19.4,18.64,19.4,1052866.0
2025-04-01,19.27,19.73,18.97,19.17,1065113.0
2025-04-02,19.19,19.55,19.1,19.42,548049.0
2025-04-03,19.01,19.49,18.69,19.0,1212044.0
2025-04-07,15.29,19.01,15.21,17.48,3128214.0
2025-04-08,15.6,16.3,15.1,15.9,1994868.0
2025-04-09,16.46,16.62,14.65,15.87,2121387.0
2025-04-10,17.0,17.56,16.8,17.0,1695724.0
2025-04-11,17.71,18.2,16.95,17.0,2042719.0
2025-04-14,18.17,18.47,18.0,18.1,1778670.0
2025-04-15,17.87,18.59,17.75,18.23,1054445.0
2025-04-16,17.4,18.1,17.1,17.98,1099678.0
2025-04-17,17.58,18.1,17.32,17.39,1018318.0
2025-04-18,17.5,17.74,17.21,17.45,773321.0
2025-04-21,17.87,17.91,17.2,17.66,852112.0
2025-04-22,18.0,18.12,17.67,17.78,1046191.0
2025-04-23,18.07,18.22,17.92,18.09,699943.0
2025-04-24,17.67,18.17,17.48,17.93,935724.0
2025-04-25,17.61,17.91,17.41,17.7,584672.0
2025-04-28,17.28,17.52,16.88,17.26,886938.0
2025-04-29,17.5,17.95,17.0,17.01,1116137.0
2025-04-30,18.15,18.37,17.46,17.8,1248629.0
2025-05-06,18.7,18.74,18.18,18.47,1320467.0
2025-05-07,18.74,19.15,18.54,19.0,1182377.0
2025-05-08,19.05,19.08,18.55,18.56,1078224.0
2025-05-09,18.54,19.15,18.4,19.15,1103527.0
2025-05-12,18.9,19.07,18.58,18.86,715315.0
2025-05-13,18.75,19.3,18.7,19.01,948067.0
2025-05-14,18.58,19.0,18.46,18.94,1131953.0
2025-05-15,18.46,18.85,18.3,18.51,951599.0
2025-05-16,18.74,19.09,18.27,18.27,1206738.0
2025-05-19,19.15,19.23,18.55,18.72,1375664.0
2025-05-20,19.71,19.99,19.2,19.2,2154707.0
2025-05-21,19.4,19.67,19.15,19.63,1281587.0
2025-05-22,19.04,19.8,18.82,19.3,1118751.0
2025-05-23,18.6,19.2,18.52,19.2,1082415.0
2025-05-26,18.8,18.93,18.48,18.5,744265.0
2025-05-27,18.98,19.04,18.6,18.7,693730.0
2025-05-28,18.73,19.3,18.6,18.9,1084196.0
2025-05-29,19.42,19.56,18.69,18.69,1160556.0
2025-05-30,19.06,19.55,18.92,19.5,817438.0
2025-06-03,19.14,19.37,18.74,18.74,953454.0
2025-06-04,19.21,19.67,19.01,19.25,582119.0
2025-06-05,19.57,19.76,19.0,19.11,1014250.0
2025-06-06,19.94,20.0,19.3,19.57,1186492.0
2025-06-09,20.15,20.3,19.86,20.25,931256.0
2025-06-10,20.01,20.3,19.8,20.19,1111874.0
2025-06-11,20.71,21.25,19.98,20.11,2427835.0
2025-06-12,20.54,21.08,20.43,21.08,1083078.0
2025-06-13,20.92,21.9,20.3,20.32,2770013.0
2025-06-16,22.07,22.27,20.6,20.64,3098683.0
2025-06-17,21.64,22.35,21.29,21.93,2143328.0
2025-06-18,21.65,21.95,21.1,21.95,1494420.0
2025-06-19,21.05,22.18,20.97,21.8,1692428.0
2025-06-20,20.74,21.53,20.6,21.4,1288813.0
2025-06-23,21.42,21.69,20.58,21.0,1707969.0
2025-06-24,22.4,23.08,21.53,21.53,3112998.0
2025-06-25,22.23,22.54,21.9,22.43,1918695.0
2025-06-26,22.56,22.88,21.71,22.04,2111158.0
2025-06-27,22.52,22.92,22.1,22.75,2070295.0
2025-06-30,22.93,23.76,22.62,22.72,2075106.0
2025-07-01,23.5,24.7,22.61,22.88,2884381.0
2025-07-02,23.75,24.39,22.6,23.32,3536549.0
2025-07-03,24.16,24.68,23.26,23.66,2724296.0
2025-07-04,22.91,24.48,22.85,24.06,2543093.0
2025-07-07,22.55,23.09,22.26,22.9,1646166.0
2025-07-08,23.03,23.06,22.46,22.84,1319838.0
2025-07-09,22.65,23.0,22.41,22.81,971705.0
2025-07-10,22.47,22.68,22.24,22.46,705899.0
2025-07-11,22.79,23.24,22.26,22.48,1571250.0
2025-07-14,23.05,23.18,22.51,22.68,1135445.0
2025-07-15,22.78,23.04,22.36,23.02,1300410.0
2025-07-16,22.79,23.45,22.74,22.88,1101291.0
2025-07-17,22.8,22.96,22.61,22.89,1163978.0
2025-07-18,22.64,23.19,22.32,22.86,1619760.0
2025-07-21,22.35,23.06,22.3,22.73,1527693.0
2025-07-22,21.99,22.6,21.88,22.33,1357067.0
2025-07-23,22.14,22.5,21.85,22.01,1296640.0
2025-07-24,22.6,23.06,22.07,22.41,2268454.0
2025-07-25,24.42,24.68,23.01,23.2,5112309.0
2025-07-28,24.76,25.0,23.73,24.1,3841131.0
2025-07-29,25.19,25.3,24.62,24.7,2969047.0
2025-07-30,24.84,25.27,24.52,24.91,2079203.0
2025-07-31,24.17,25.21,24.01,24.6,1824314.0
2025-08-01,24.57,24.95,24.01,24.2,1913166.0
2025-08-04,24.95,24.98,24.04,24.5,1610569.0
2025-08-05,24.77,25.74,24.7,25.0,2155892.0
2025-08-06,24.74,25.06,24.5,24.93,2042438.0
2025-08-07,25.7,26.7,24.83,24.86,5608004.0
2025-08-08,24.66,25.64,24.41,25.64,3279784.0
2025-08-11,25.58,26.42,24.47,24.73,3718216.0
2025-08-12,25.58,26.05,24.52,25.9,3698450.0
2025-08-13,27.45,29.88,25.65,25.89,7334278.0
2025-08-14,26.38,28.19,26.36,27.2,5132736.0
2025-08-15,26.3,26.9,26.0,26.15,3231819.0
2025-08-18,26.67,26.89,25.82,26.47,4277114.0
2025-08-19,25.81,26.62,25.51,26.41,3820791.0
2025-08-20,26.18,26.18,25.27,25.66,2861682.0
2025-08-21,25.85,26.7,25.67,26.21,2628025.0
2025-08-22,26.16,26.77,25.75,25.75,3452670.0
2025-08-25,25.96,26.61,25.88,26.16,3830686.0
2025-08-26,25.81,26.43,25.51,26.35,2464112.0
2025-08-27,25.81,27.45,25.7,25.93,6043572.0
2025-08-28,28.49,28.98,25.67,25.67,8032330.0
