,Close,High,Low,Open,Volume
2025-01-02,25.47,26.34,25.18,26.06,515469.0
2025-01-03,24.88,25.76,24.82,25.52,631282.0
2025-01-06,24.87,25.58,24.33,25.23,647577.0
2025-01-07,24.9,25.41,24.12,24.27,811006.0
2025-01-08,25.49,26.37,24.9,25.4,1101626.0
2025-01-09,25.38,25.8,24.89,25.16,631607.0
2025-01-10,24.65,25.94,24.52,25.44,597359.0
2025-01-13,24.04,25.01,23.8,24.92,980182.0
2025-01-14,25.42,25.45,24.11,24.12,994166.0
2025-01-15,25.24,25.53,25.0,25.38,569786.0
2025-01-16,25.01,25.6,24.82,25.22,709016.0
2025-01-17,24.9,25.21,24.7,24.97,520436.0
2025-01-20,25.61,25.77,24.96,25.11,643548.0
2025-01-21,25.34,25.72,25.03,25.72,430992.0
2025-01-22,24.99,25.35,24.92,25.34,461432.0
2025-01-23,25.02,25.61,25.02,25.3,566393.0
2025-01-24,25.12,25.21,24.4,24.4,491768.0
2025-01-27,25.14,25.54,24.81,25.27,447974.0
2025-02-05,25.87,26.04,24.97,25.23,578409.0
2025-02-06,26.58,26.9,25.58,25.99,770692.0
2025-02-07,26.91,27.46,26.59,27.12,1108876.0
2025-02-10,28.07,28.21,26.81,27.0,1322799.0
2025-02-11,28.49,29.4,27.82,28.42,1785202.0
2025-02-12,28.68,29.45,27.89,28.43,1484453.0
2025-02-13,27.99,28.73,27.99,28.35,877305.0
2025-02-14,29.09,29.83,27.82,27.83,1839435.0
2025-02-17,29.68,30.6,29.15,29.71,2382316.0
2025-02-18,28.39,29.78,28.23,29.77,1501075.0
2025-02-19,29.7,30.28,28.14,28.5,1738082.0
2025-02-20,30.8,31.36,29.66,29.69,2670043.0
2025-02-21,32.44,32.5,29.98,30.68,3105526.0
2025-02-24,32.62,35.1,31.2,32.14,3798584.0
2025-02-25,32.94,33.49,31.85,32.78,1879947.0
2025-02-26,32.77,33.24,32.12,33.02,1458592.0
2025-02-27,31.36,32.36,30.8,32.33,2614169.0
2025-02-28,29.67,32.1,29.51,31.27,1808499.0
2025-03-03,30.79,31.18,29.62,29.92,1810318.0
2025-03-04,32.62,32.77,30.24,30.3,2612592.0
2025-03-05,32.73,33.34,31.91,32.62,2064822.0
2025-03-06,34.63,35.85,32.87,32.87,3891356.0
2025-03-07,33.52,35.72,33.26,34.34,2631406.0
2025-03-10,33.99,34.82,33.72,34.12,1863206.0
2025-03-11,33.22,33.72,32.72,33.22,1824001.0
2025-03-12,34.92,36.32,32.82,33.32,4071768.0
2025-03-13,33.54,35.9,33.49,35.82,2087352.0
2025-03-14,35.94,36.3,33.43,33.67,3577449.0
2025-03-17,35.18,36.48,34.82,36.02,2023347.0
2025-03-18,35.13,36.02,34.83,35.28,1716278.0
2025-03-19,35.31,37.09,34.54,35.05,2480327.0
2025-03-20,34.55,36.05,34.35,36.05,1766341.0
2025-03-21,32.64,34.56,32.59,34.27,2001995.0
2025-03-24,31.85,32.91,30.82,32.63,1939463.0
2025-03-25,31.66,32.32,31.49,31.85,952420.0
2025-03-26,31.9,32.2,31.51,31.53,816210.0
2025-03-27,32.08,32.57,30.97,31.85,954096.0
2025-03-28,32.11,32.84,31.77,31.77,1067091.0
2025-03-31,32.04,32.1,30.72,32.1,1020755.0
2025-04-01,32.32,33.61,32.04,32.04,1459018.0
2025-04-02,39.16,39.16,32.12,32.3,6119402.0
2025-04-03,42.92,46.49,41.42,41.42,12568425.0
2025-04-07,36.12,38.7,33.96,38.0,9579765.0
2025-04-08,35.0,37.17,32.84,36.12,7601425.0
2025-04-09,34.12,34.97,29.15,33.69,6982216.0
2025-04-10,36.26,37.51,34.13,34.42,6066910.0
2025-04-11,36.8,38.29,36.24,36.62,4318358.0
2025-04-14,38.17,39.67,37.72,38.05,4560204.0
2025-04-15,38.28,39.2,37.12,37.12,3015901.0
2025-04-16,37.99,39.11,37.22,38.02,3481568.0
2025-04-17,39.48,40.42,37.3,37.3,3956162.0
2025-04-18,38.47,39.99,38.16,39.07,2777510.0
2025-04-21,38.4,38.81,37.43,37.93,1911799.0
2025-04-22,37.92,38.3,36.61,38.11,2559592.0
2025-04-23,38.03,39.02,37.93,38.1,2130617.0
2025-04-24,35.51,38.08,35.37,37.76,3115551.0
2025-04-25,41.49,41.79,37.61,37.61,5826511.0
2025-04-28,41.17,42.67,40.33,40.99,4398705.0
