,Close,High,Low,Open,Volume
2025-01-02,3.91,4.18,3.86,4.09,86130376.0
2025-01-03,4.3,4.3,3.8,3.89,285894304.0
2025-01-06,4.73,4.73,4.49,4.57,261837312.0
2025-01-07,4.41,4.97,4.3,4.8,452973440.0
2025-01-08,4.73,4.84,4.42,4.42,429019008.0
2025-01-09,4.4,4.56,4.26,4.47,335955296.0
2025-01-10,3.96,4.36,3.96,4.32,270135712.0
2025-01-13,3.65,3.84,3.63,3.8,177146384.0
2025-01-14,3.8,3.8,3.67,3.71,164552464.0
2025-01-15,3.87,3.94,3.66,3.76,195396432.0
2025-01-16,3.85,3.94,3.79,3.82,153165408.0
2025-01-17,3.77,3.83,3.72,3.81,102031800.0
2025-01-20,3.82,3.89,3.78,3.79,100477240.0
2025-01-21,3.76,3.87,3.74,3.87,73405480.0
2025-01-22,3.73,3.76,3.68,3.73,67922576.0
2025-01-23,3.68,3.83,3.68,3.76,84486624.0
2025-01-24,3.71,3.73,3.64,3.69,64762848.0
2025-01-27,3.71,3.77,3.7,3.71,64066184.0
2025-02-05,3.78,3.81,3.75,3.77,88709376.0
2025-02-06,3.78,3.79,3.68,3.78,91815048.0
2025-02-07,3.83,3.88,3.75,3.76,124877448.0
2025-02-10,3.91,3.94,3.84,3.85,124333104.0
2025-02-11,3.85,3.91,3.8,3.91,77742248.0
2025-02-12,3.84,3.86,3.8,3.82,65952808.0
2025-02-13,3.81,3.86,3.8,3.84,64059944.0
2025-02-14,3.83,3.87,3.8,3.81,76425048.0
2025-02-17,3.87,3.91,3.81,3.83,92650368.0
2025-02-18,3.75,3.86,3.73,3.85,89084288.0
2025-02-19,3.73,3.76,3.7,3.75,58576272.0
2025-02-20,3.74,3.78,3.71,3.73,49029828.0
2025-02-21,3.7,3.76,3.68,3.75,54914632.0
2025-02-24,3.69,3.73,3.68,3.7,49459016.0
2025-02-25,3.63,3.68,3.63,3.67,50587800.0
2025-02-26,3.68,3.68,3.63,3.65,45452744.0
2025-02-27,3.67,3.69,3.63,3.67,45528476.0
2025-02-28,3.6,3.68,3.59,3.66,47183344.0
2025-03-03,3.59,3.65,3.57,3.61,35839640.0
2025-03-04,3.58,3.59,3.55,3.58,34637176.0
2025-03-05,3.55,3.58,3.51,3.57,37216152.0
2025-03-06,3.58,3.59,3.53,3.55,38486352.0
2025-03-07,3.55,3.59,3.54,3.57,30662374.0
2025-03-10,3.62,3.63,3.56,3.56,44340240.0
2025-03-11,3.6,3.6,3.56,3.6,26703000.0
2025-03-12,3.59,3.63,3.58,3.59,28708714.0
2025-03-13,3.57,3.6,3.54,3.6,32926804.0
2025-03-14,3.66,3.67,3.57,3.57,67793112.0
2025-03-17,3.77,3.8,3.68,3.69,102349512.0
2025-03-18,3.74,3.76,3.71,3.76,38187832.0
2025-03-19,3.72,3.75,3.7,3.72,32709036.0
2025-03-20,3.69,3.74,3.68,3.73,30101248.0
2025-03-21,3.66,3.74,3.64,3.71,39831396.0
2025-03-24,3.63,3.67,3.57,3.65,37404652.0
2025-03-25,3.68,3.68,3.59,3.62,34156160.0
2025-03-26,3.74,3.84,3.66,3.67,67467512.0
2025-03-27,3.75,3.77,3.67,3.71,56808000.0
2025-03-28,3.74,3.82,3.74,3.75,65659128.0
2025-03-31,3.66,3.72,3.62,3.71,52819552.0
2025-04-01,3.79,3.83,3.65,3.66,103228872.0
2025-04-02,3.72,3.78,3.71,3.78,57270280.0
2025-04-03,3.72,3.78,3.68,3.69,54112568.0
2025-04-07,3.35,3.57,3.35,3.56,77549736.0
2025-04-08,3.33,3.39,3.26,3.31,74632408.0
2025-04-09,3.33,3.35,3.06,3.27,76087616.0
2025-04-10,3.35,3.42,3.35,3.39,55518964.0
2025-04-11,3.35,3.39,3.32,3.34,33583752.0
2025-04-14,3.39,3.44,3.37,3.37,41971128.0
2025-04-15,3.41,3.42,3.34,3.39,33818412.0
2025-04-16,3.37,3.41,3.32,3.41,29121720.0
2025-04-17,3.38,3.41,3.35,3.36,26660430.0
2025-04-18,3.4,3.43,3.38,3.38,28483780.0
2025-04-21,3.74,3.74,3.39,3.4,115476576.0
2025-04-22,3.72,3.74,3.64,3.74,110494248.0
2025-04-23,3.69,3.75,3.68,3.72,58442728.0
2025-04-24,3.71,3.75,3.67,3.67,60004728.0
2025-04-25,3.68,3.76,3.67,3.73,49971764.0
2025-04-28,3.68,3.86,3.67,3.75,82199888.0
2025-04-29,3.65,3.72,3.62,3.72,51755480.0
2025-04-30,3.6,3.67,3.59,3.66,43836600.0
2025-05-06,3.68,3.69,3.6,3.61,49565316.0
2025-05-07,3.65,3.72,3.61,3.72,40712736.0
2025-05-08,3.64,3.67,3.62,3.64,31303774.0
2025-05-09,3.61,3.65,3.6,3.64,27022108.0
2025-05-12,3.63,3.65,3.59,3.61,34982152.0
2025-05-13,3.7,3.78,3.6,3.64,94845200.0
2025-05-14,3.74,3.77,3.67,3.73,69878872.0
2025-05-15,3.71,3.77,3.7,3.74,54363488.0
2025-05-16,3.86,3.89,3.71,3.76,140273568.0
2025-05-19,3.79,3.91,3.78,3.91,90517544.0
2025-05-20,3.85,3.9,3.8,3.8,89950248.0
2025-05-21,3.81,3.87,3.8,3.83,53503548.0
2025-05-22,3.74,3.82,3.72,3.82,59191316.0
2025-05-23,3.78,3.86,3.72,3.73,86426048.0
2025-05-26,3.7,3.78,3.66,3.75,57946000.0
2025-05-27,3.73,3.74,3.67,3.69,40570832.0
