,Close,High,Low,Open,Volume
2025-01-02,4.06,4.16,4.01,4.12,6351215.0
2025-01-03,3.98,4.09,3.96,4.06,6841900.0
2025-01-06,4.07,4.09,3.89,3.98,10840200.0
2025-01-07,4.0,4.09,3.92,4.08,9054600.0
2025-01-08,3.98,4.04,3.89,3.98,6922011.0
2025-01-09,3.93,3.99,3.9,3.94,5387299.0
2025-01-10,3.83,3.95,3.83,3.93,5840800.0
2025-01-13,3.84,3.85,3.76,3.8,7616570.0
2025-01-14,3.93,3.94,3.83,3.84,7294751.0
2025-01-15,3.92,3.95,3.88,3.93,5443500.0
2025-01-16,3.94,3.99,3.92,3.93,6017550.0
2025-01-17,3.95,3.97,3.91,3.95,4638800.0
2025-01-20,4.08,4.16,3.96,3.96,10107375.0
2025-01-21,4.0,4.09,3.98,4.07,5235412.0
2025-01-22,3.97,4.0,3.95,3.99,5357900.0
2025-01-23,4.02,4.07,4.0,4.03,5024661.0
2025-01-24,3.99,4.03,3.97,4.02,4876010.0
2025-01-27,4.07,4.12,4.0,4.02,5809250.0
2025-02-05,4.1,4.11,4.06,4.11,4261256.0
2025-02-06,4.1,4.11,4.04,4.1,4575300.0
2025-02-07,4.14,4.15,4.09,4.1,4699918.0
2025-02-10,4.18,4.19,4.13,4.16,4567797.0
2025-02-11,4.17,4.19,4.12,4.19,5756150.0
2025-02-12,4.17,4.19,4.13,4.16,4539812.0
2025-02-13,4.1,4.17,4.09,4.15,4862015.0
2025-02-14,4.13,4.15,4.09,4.09,5219300.0
2025-02-17,4.2,4.23,4.13,4.15,6607200.0
2025-02-18,4.06,4.21,4.05,4.21,5513100.0
2025-02-19,4.08,4.12,4.03,4.09,4231550.0
2025-02-20,4.13,4.16,4.07,4.07,4211150.0
2025-02-21,4.12,4.17,4.07,4.13,4802000.0
2025-02-24,4.13,4.17,4.09,4.12,4562300.0
2025-02-25,4.07,4.16,4.06,4.11,4591800.0
2025-02-26,4.17,4.18,4.12,4.13,5867053.0
2025-02-27,4.19,4.2,4.11,4.17,5836951.0
2025-02-28,4.1,4.2,4.09,4.18,5356850.0
2025-03-03,4.12,4.18,4.09,4.1,6048410.0
2025-03-04,4.15,4.15,4.08,4.08,3875150.0
2025-03-05,4.07,4.15,4.03,4.15,6201549.0
2025-03-06,4.09,4.1,4.03,4.08,5653753.0
2025-03-07,4.03,4.1,4.01,4.08,6312432.0
2025-03-10,4.09,4.1,4.02,4.03,6165811.0
2025-03-11,4.12,4.12,4.04,4.06,4616200.0
2025-03-12,4.09,4.13,4.08,4.13,4940200.0
2025-03-13,4.1,4.11,4.04,4.1,5362411.0
2025-03-14,4.2,4.2,4.09,4.1,10020644.0
2025-03-17,4.24,4.27,4.18,4.19,7177264.0
2025-03-18,4.29,4.32,4.22,4.25,5800946.0
2025-03-19,4.3,4.31,4.27,4.29,5345897.0
2025-03-20,4.34,4.34,4.29,4.3,4861967.0
2025-03-21,4.31,4.38,4.29,4.34,6067613.0
2025-03-24,4.25,4.35,4.19,4.32,6710900.0
2025-03-25,4.29,4.29,4.2,4.24,5996300.0
2025-03-26,4.35,4.37,4.28,4.29,5741850.0
2025-03-27,4.18,4.35,4.11,4.35,22240852.0
2025-03-28,4.18,4.26,4.15,4.17,13006100.0
2025-03-31,4.02,4.17,3.99,4.13,9893192.0
2025-04-01,4.19,4.25,4.02,4.04,16061620.0
2025-04-02,4.15,4.23,4.13,4.23,8425200.0
2025-04-03,4.17,4.21,4.1,4.14,7471950.0
2025-04-07,3.75,4.04,3.74,4.04,14076400.0
2025-04-08,3.69,3.83,3.6,3.73,12895712.0
2025-04-09,3.7,3.7,3.48,3.66,14407700.0
2025-04-10,3.75,3.78,3.7,3.74,14032294.0
2025-04-11,3.74,3.76,3.69,3.73,7925080.0
2025-04-14,3.79,3.83,3.74,3.78,9070788.0
2025-04-15,3.81,3.84,3.76,3.79,6046738.0
2025-04-16,3.74,3.81,3.69,3.81,8077100.0
2025-04-17,3.76,3.8,3.71,3.71,5905224.0
2025-04-18,3.79,3.87,3.73,3.79,5844519.0
2025-04-21,3.82,3.83,3.75,3.79,4530549.0
2025-04-22,3.86,3.87,3.8,3.81,7391314.0
2025-04-23,3.84,3.9,3.84,3.88,4412873.0
2025-04-24,3.89,3.93,3.84,3.84,7072300.0
2025-04-25,3.88,3.92,3.86,3.91,4910813.0
2025-04-28,3.81,3.88,3.77,3.88,5321317.0
2025-04-29,3.87,3.89,3.79,3.79,5983130.0
2025-04-30,3.9,3.94,3.87,3.88,6594069.0
2025-05-06,3.92,3.92,3.83,3.89,10754500.0
2025-05-07,3.92,3.96,3.89,3.92,8703564.0
2025-05-08,3.93,3.95,3.89,3.93,6985559.0
2025-05-09,3.95,3.96,3.91,3.93,6056351.0
2025-05-12,3.92,3.97,3.88,3.96,8402474.0
2025-05-13,3.94,3.97,3.91,3.95,6761975.0
2025-05-14,3.93,3.94,3.86,3.94,6988523.0
2025-05-15,3.94,3.96,3.9,3.93,7741997.0
2025-05-16,3.98,3.98,3.91,3.92,7243021.0
2025-05-19,4.02,4.03,3.95,3.98,7573279.0
2025-05-20,4.03,4.08,4.02,4.02,4243482.0
2025-05-21,4.03,4.06,4.0,4.04,4698850.0
2025-05-22,3.98,4.03,3.96,4.03,5248700.0
2025-05-23,3.99,4.05,3.98,3.98,7130950.0
2025-05-26,3.94,4.0,3.93,3.99,7246016.0
2025-05-27,4.02,4.03,3.94,3.96,6776356.0
2025-05-28,4.01,4.04,3.97,4.02,4592850.0
2025-05-29,4.05,4.07,3.98,3.98,5841092.0
2025-05-30,4.08,4.15,4.04,4.04,9661742.0
2025-06-03,4.17,4.17,4.06,4.06,7825486.0
2025-06-04,4.15,4.18,4.13,4.18,6156420.0
2025-06-05,4.09,4.17,4.08,4.17,5802701.0
2025-06-06,4.13,4.15,4.09,4.11,5272350.0
2025-06-09,4.26,4.29,4.13,4.14,11673617.0
2025-06-10,4.24,4.3,4.2,4.28,9377381.0
2025-06-11,4.22,4.26,4.21,4.24,5331950.0
2025-06-12,4.26,4.28,4.22,4.25,5741952.0
2025-06-13,4.2,4.29,4.18,4.27,5516052.0
2025-06-16,4.19,4.24,4.15,4.2,6918881.0
2025-06-17,4.2,4.32,4.18,4.2,9781384.0
2025-06-18,4.11,4.2,4.1,4.2,5479800.0
2025-06-19,4.0,4.12,3.98,4.08,6741200.0
2025-06-20,4.01,4.04,3.98,4.01,3893100.0
2025-06-23,4.07,4.08,3.98,3.99,4937770.0
2025-06-24,4.14,4.16,4.07,4.09,5792601.0
2025-06-25,4.11,4.17,4.07,4.15,5515904.0
2025-06-26,4.07,4.11,4.07,4.1,5254000.0
2025-06-27,4.11,4.12,4.07,4.09,5966601.0
2025-06-30,4.12,4.13,4.06,4.11,8596348.0
2025-07-01,4.18,4.2,4.09,4.11,8815500.0
2025-07-02,4.22,4.29,4.16,4.17,9559370.0
2025-07-03,4.31,4.31,4.2,4.22,9921548.0
2025-07-04,4.31,4.34,4.3,4.33,9112218.0
2025-07-07,4.31,4.37,4.28,4.28,7907850.0
2025-07-08,4.36,4.38,4.28,4.29,9908980.0
2025-07-09,4.37,4.55,4.36,4.36,9680352.0
2025-07-10,4.42,4.43,4.33,4.36,7269900.0
2025-07-11,4.44,4.47,4.38,4.43,7659189.0
2025-07-14,4.47,4.49,4.4,4.42,11896600.0
2025-07-15,4.38,4.47,4.32,4.45,10530550.0
2025-07-16,4.44,4.45,4.33,4.34,8149614.0
2025-07-17,4.47,4.5,4.45,4.45,8475882.0
2025-07-18,4.45,4.49,4.39,4.49,5779000.0
2025-07-21,4.52,4.53,4.44,4.45,7857765.0
2025-07-22,4.49,4.55,4.46,4.55,8099202.0
2025-07-23,4.45,4.51,4.43,4.5,5613218.0
2025-07-24,4.46,4.5,4.42,4.44,6968700.0
2025-07-25,4.44,4.51,4.43,4.46,8118300.0
2025-07-28,4.47,4.54,4.44,4.5,8780700.0
2025-07-29,4.53,4.53,4.41,4.5,11935450.0
2025-07-30,4.55,4.59,4.48,4.53,12759539.0
2025-07-31,4.56,4.61,4.51,4.56,13906821.0
2025-08-01,4.61,4.74,4.52,4.55,21410820.0
2025-08-04,4.6,4.62,4.5,4.58,16702950.0
2025-08-05,4.56,4.64,4.54,4.59,11887300.0
2025-08-06,4.45,4.61,4.42,4.56,14024693.0
2025-08-07,4.42,4.51,4.4,4.44,10567050.0
2025-08-08,4.5,4.52,4.39,4.44,11814300.0
2025-08-11,4.58,4.59,4.49,4.51,9252402.0
2025-08-12,4.55,4.7,4.51,4.58,9439454.0
2025-08-13,4.53,4.56,4.47,4.55,7939751.0
2025-08-14,4.44,4.56,4.44,4.53,7722951.0
2025-08-15,4.43,4.48,4.39,4.44,8300350.0
2025-08-18,4.42,4.5,4.39,4.42,13488950.0
2025-08-19,4.47,4.53,4.41,4.42,13951406.0
2025-08-20,4.48,4.51,4.4,4.47,11824001.0
2025-08-21,4.54,4.57,4.46,4.48,15764024.0
2025-08-22,4.47,4.56,4.41,4.56,13427400.0
2025-08-25,4.45,4.47,4.39,4.46,14534101.0
2025-08-26,4.45,4.48,4.43,4.44,12663652.0
2025-08-27,4.26,4.46,4.26,4.46,21919350.0
2025-08-28,4.24,4.3,4.13,4.26,14452649.0
2025-08-29,4.21,4.25,4.18,4.24,8831650.0
2025-09-01,4.22,4.25,4.15,4.19,8791838.0
2025-09-02,4.18,4.22,4.13,4.21,8943600.0
2025-09-03,4.13,4.21,4.11,4.2,7453141.0
2025-09-04,4.19,4.21,4.12,4.15,9047550.0
2025-09-05,4.2,4.21,4.12,4.17,9772548.0
2025-09-08,4.24,4.27,4.19,4.21,8640221.0
2025-09-09,4.21,4.25,4.18,4.23,5307869.0
2025-09-10,4.2,4.23,4.18,4.21,5122833.0
2025-09-11,4.21,4.22,4.13,4.18,6080599.0
2025-09-12,4.23,4.25,4.2,4.21,6394700.0
2025-09-15,4.21,4.23,4.19,4.22,5010050.0
2025-09-16,4.26,4.28,4.2,4.22,7027001.0
