,Close,High,Low,Open,Volume
2025-01-02,2.07,2.16,2.05,2.1,37481100.0
2025-01-03,1.92,2.11,1.91,2.1,44973204.0
2025-01-06,1.85,1.91,1.79,1.89,43036420.0
2025-01-07,2.0,2.01,1.83,1.87,50078400.0
2025-01-08,1.99,2.03,1.9,1.99,40576200.0
2025-01-09,1.99,2.02,1.95,1.97,33456220.0
2025-01-10,1.89,2.02,1.88,2.0,34784500.0
2025-01-13,1.91,1.93,1.8,1.87,28651628.0
2025-01-14,2.07,2.08,1.93,1.95,45727884.0
2025-01-15,2.04,2.1,2.0,2.08,37729920.0
2025-01-16,2.1,2.15,2.06,2.06,46816700.0
2025-01-17,2.02,2.13,2.01,2.11,36724456.0
2025-01-20,2.01,2.06,1.98,2.04,27565700.0
2025-01-21,1.95,2.03,1.93,2.02,31305000.0
2025-01-22,1.89,1.95,1.88,1.94,28668350.0
2025-01-23,1.89,2.0,1.89,1.92,35810000.0
2025-01-24,1.9,1.91,1.85,1.88,30184100.0
2025-01-27,1.88,1.96,1.85,1.92,26423300.0
2025-02-05,1.93,1.96,1.89,1.92,31262300.0
2025-02-06,1.97,1.97,1.87,1.93,32613280.0
2025-02-07,2.06,2.1,1.96,1.97,48721920.0
2025-02-10,2.14,2.15,2.07,2.07,41140912.0
2025-02-11,2.09,2.17,2.05,2.15,39267168.0
2025-02-12,2.1,2.14,2.06,2.09,31565070.0
2025-02-13,2.1,2.15,2.08,2.12,34382200.0
2025-02-14,2.07,2.14,2.06,2.09,30743400.0
2025-02-17,2.17,2.2,2.06,2.06,57009960.0
2025-02-18,2.04,2.18,2.02,2.16,47570320.0
2025-02-19,2.07,2.09,2.03,2.06,31809600.0
2025-02-20,2.08,2.1,2.03,2.05,30086400.0
2025-02-21,2.06,2.1,2.03,2.08,28722500.0
2025-02-24,2.14,2.18,2.06,2.06,59782960.0
2025-02-25,2.14,2.21,2.1,2.12,42802000.0
2025-02-26,2.19,2.21,2.14,2.18,47161060.0
2025-02-27,2.14,2.23,2.1,2.18,49156200.0
2025-02-28,2.03,2.14,2.03,2.14,40741144.0
2025-03-03,2.0,2.06,1.98,2.03,34042220.0
2025-03-04,2.01,2.02,1.96,1.98,24934696.0
2025-03-05,1.98,2.0,1.91,1.99,34924320.0
2025-03-06,2.01,2.04,1.95,1.97,40329700.0
2025-03-07,1.97,2.03,1.96,2.01,30090120.0
2025-03-10,2.04,2.09,1.97,1.99,49839700.0
2025-03-11,2.03,2.07,1.98,2.01,34511624.0
2025-03-12,2.08,2.11,2.03,2.04,51679840.0
2025-03-13,2.01,2.09,1.98,2.08,47654960.0
2025-03-14,2.06,2.07,1.99,2.03,37221260.0
2025-03-17,2.12,2.2,2.09,2.1,48306700.0
2025-03-18,2.14,2.21,2.08,2.12,63928960.0
2025-03-19,2.3,2.57,2.28,2.28,189786416.0
2025-03-20,2.76,2.76,2.3,2.3,192731632.0
2025-03-21,2.91,3.09,2.52,2.7,309278240.0
2025-03-24,2.74,2.91,2.6,2.75,165865680.0
2025-03-25,2.43,2.66,2.4,2.66,144370640.0
2025-03-26,2.92,2.92,2.62,2.62,264163408.0
2025-03-27,2.69,3.04,2.68,2.72,207184272.0
2025-03-28,2.98,3.19,2.72,2.74,227061680.0
2025-03-31,2.92,3.15,2.83,2.97,168431440.0
2025-04-01,2.99,3.01,2.73,2.85,158686384.0
2025-04-02,2.76,2.97,2.76,2.93,106898952.0
2025-04-03,2.7,2.83,2.61,2.65,90440704.0
2025-04-07,2.57,2.78,2.43,2.43,115670328.0
2025-04-08,2.55,2.74,2.47,2.64,93029904.0
2025-04-09,2.49,2.58,2.14,2.48,113205128.0
2025-04-10,2.6,2.72,2.55,2.55,107047696.0
2025-04-11,2.76,2.85,2.6,2.62,134019240.0
2025-04-14,2.79,2.93,2.68,2.71,127015904.0
2025-04-15,2.68,2.8,2.66,2.76,78265040.0
2025-04-16,2.58,2.72,2.53,2.69,67932184.0
2025-04-17,2.61,2.66,2.52,2.57,52700888.0
2025-04-18,2.71,2.75,2.48,2.59,85182840.0
2025-04-21,2.7,2.77,2.66,2.7,60905240.0
2025-04-22,2.78,2.9,2.68,2.68,69899200.0
2025-04-23,2.81,3.05,2.81,2.87,133778400.0
2025-04-24,2.62,2.82,2.61,2.78,91294016.0
2025-04-25,2.49,2.66,2.48,2.63,69195504.0
2025-04-28,2.43,2.58,2.38,2.43,60974720.0
2025-04-29,2.43,2.58,2.38,2.43,60974720.0
2025-04-30,2.18,2.35,2.01,2.01,112173048.0
2025-05-06,2.22,2.25,2.15,2.21,59005240.0
2025-05-07,2.24,2.26,2.18,2.22,43639376.0
2025-05-08,2.31,2.39,2.18,2.19,52664016.0
2025-05-09,2.38,2.44,2.3,2.3,47147636.0
2025-05-12,2.4,2.42,2.34,2.4,36145004.0
2025-05-13,2.36,2.47,2.34,2.4,32938550.0
2025-05-14,2.27,2.36,2.24,2.33,36111600.0
2025-05-15,2.31,2.35,2.29,2.32,26321300.0
2025-05-16,2.29,2.31,2.26,2.3,19341220.0
2025-05-19,2.41,2.41,2.34,2.35,41353380.0
2025-05-20,2.47,2.53,2.41,2.41,41835152.0
2025-05-21,2.46,2.49,2.42,2.45,25559060.0
2025-05-22,2.51,2.57,2.46,2.46,41492608.0
2025-05-23,2.4,2.5,2.38,2.47,33808360.0
2025-05-26,2.42,2.44,2.39,2.4,19276170.0
2025-05-27,2.52,2.52,2.42,2.42,33798320.0
2025-05-28,2.55,2.6,2.5,2.53,33792400.0
2025-05-29,2.54,2.58,2.51,2.55,22631070.0
2025-05-30,2.53,2.58,2.52,2.53,23523550.0
2025-06-03,2.55,2.58,2.48,2.51,22183750.0
2025-06-04,2.61,2.62,2.54,2.55,28666100.0
2025-06-05,2.46,2.63,2.42,2.6,50050640.0
2025-06-06,2.54,2.54,2.46,2.47,22021140.0
2025-06-09,2.55,2.57,2.52,2.55,23832320.0
2025-06-10,2.65,2.75,2.57,2.59,43298440.0
2025-06-11,2.71,2.74,2.61,2.61,33174220.0
2025-06-12,2.8,2.94,2.7,2.72,62110260.0
2025-06-13,2.94,2.95,2.82,2.83,54415712.0
2025-06-16,2.65,2.84,2.64,2.84,86228128.0
2025-06-17,2.69,2.7,2.57,2.63,46531328.0
2025-06-18,2.57,2.68,2.54,2.67,34604700.0
2025-06-19,2.52,2.62,2.5,2.54,26656000.0
2025-06-20,2.42,2.54,2.42,2.52,31789000.0
2025-06-23,2.56,2.58,2.4,2.4,30521000.0
2025-06-24,2.54,2.61,2.52,2.57,31017316.0
2025-06-25,2.54,2.56,2.51,2.53,21647756.0
2025-06-26,2.6,2.64,2.53,2.54,28235880.0
2025-06-27,2.57,2.65,2.55,2.61,24581200.0
2025-06-30,2.62,2.64,2.57,2.59,22433520.0
2025-07-01,2.63,2.67,2.6,2.62,23718922.0
2025-07-02,2.56,2.64,2.55,2.64,26105200.0
2025-07-03,2.51,2.56,2.5,2.54,24653600.0
2025-07-04,2.5,2.55,2.49,2.51,17116900.0
2025-07-07,2.5,2.51,2.44,2.48,16131800.0
2025-07-08,2.5,2.52,2.48,2.5,14770450.0
2025-07-09,2.45,2.49,2.45,2.48,19351980.0
2025-07-10,2.46,2.47,2.43,2.45,14330540.0
2025-07-11,2.51,2.52,2.43,2.46,21699440.0
2025-07-14,2.45,2.51,2.45,2.51,13933500.0
2025-07-15,2.42,2.45,2.41,2.45,13045300.0
2025-07-16,2.45,2.47,2.42,2.43,10299920.0
2025-07-17,2.39,2.45,2.39,2.44,21601700.0
2025-07-18,2.41,2.41,2.36,2.39,20482780.0
2025-07-21,2.43,2.44,2.39,2.4,18166700.0
2025-07-22,2.37,2.42,2.36,2.41,21510000.0
2025-07-23,2.36,2.39,2.34,2.37,18241600.0
2025-07-24,2.36,2.37,2.34,2.36,17123312.0
2025-07-25,2.35,2.36,2.33,2.35,15060200.0
2025-07-28,2.46,2.49,2.32,2.35,45946872.0
2025-07-29,2.41,2.46,2.39,2.46,21907072.0
2025-07-30,2.43,2.46,2.38,2.41,19334962.0
2025-07-31,2.38,2.43,2.38,2.42,17050190.0
2025-08-01,2.41,2.43,2.38,2.39,10344300.0
2025-08-04,2.41,2.44,2.38,2.4,12968700.0
2025-08-05,2.42,2.42,2.39,2.4,10265280.0
2025-08-06,2.4,2.44,2.39,2.42,15157400.0
2025-08-07,2.4,2.43,2.37,2.4,17015350.0
2025-08-08,2.4,2.42,2.39,2.4,14600820.0
2025-08-11,2.4,2.41,2.38,2.41,14413500.0
2025-08-12,2.39,2.41,2.38,2.39,13558289.0
2025-08-13,2.38,2.4,2.37,2.38,18501790.0
2025-08-14,2.33,2.38,2.33,2.38,19763420.0
2025-08-15,2.33,2.34,2.31,2.31,16501820.0
2025-08-18,2.33,2.35,2.31,2.33,16346200.0
2025-08-19,2.35,2.35,2.32,2.33,17616200.0
2025-08-20,2.4,2.46,2.33,2.34,31453700.0
2025-08-21,2.43,2.45,2.4,2.41,24789900.0
2025-08-22,2.4,2.46,2.38,2.43,25880480.0
2025-08-25,2.39,2.41,2.37,2.38,24320120.0
2025-08-26,2.41,2.41,2.37,2.39,20429582.0
2025-08-27,2.48,2.62,2.4,2.4,53038660.0
2025-08-28,2.48,2.55,2.42,2.47,32008350.0
2025-08-29,2.42,2.51,2.42,2.47,21964400.0
2025-09-01,2.41,2.43,2.38,2.42,18941420.0
2025-09-02,2.37,2.41,2.35,2.41,20802300.0
2025-09-03,2.36,2.38,2.33,2.37,14797540.0
2025-09-04,2.33,2.37,2.32,2.35,14910000.0
2025-09-05,2.34,2.34,2.31,2.33,15892620.0
2025-09-08,2.36,2.38,2.33,2.34,17553720.0
2025-09-09,2.36,2.37,2.34,2.35,13103029.0
2025-09-10,2.39,2.4,2.34,2.35,19740110.0
2025-09-11,2.36,2.38,2.33,2.37,20985840.0
2025-09-12,2.36,2.37,2.34,2.35,16042611.0
2025-09-15,2.33,2.36,2.32,2.36,16542800.0
2025-09-16,2.33,2.33,2.31,2.33,13201183.0
2025-09-17,2.3,2.33,2.3,2.33,15290620.0
2025-09-18,2.23,2.31,2.21,2.3,26864376.0
2025-09-19,2.43,2.48,2.18,2.23,49789184.0
2025-09-22,2.34,2.39,2.31,2.35,25242880.0
2025-09-23,2.31,2.37,2.26,2.35,17489160.0
2025-09-24,2.3,2.31,2.26,2.3,10656263.0
2025-09-25,2.3,2.32,2.28,2.29,11881500.0
2025-09-26,2.3,2.32,2.27,2.29,12125383.0
2025-09-29,2.28,2.3,2.25,2.29,14009120.0
2025-09-30,2.29,2.3,2.27,2.28,10010800.0
2025-10-09,2.24,2.29,2.23,2.29,20401740.0
2025-10-10,2.26,2.28,2.23,2.25,13323580.0
2025-10-13,2.2,2.22,2.13,2.22,15333200.0
2025-10-14,2.19,2.23,2.18,2.19,9903620.0
2025-10-15,2.18,2.19,2.16,2.19,10853000.0
2025-10-16,2.23,2.3,2.17,2.19,19996296.0
2025-10-17,2.17,2.23,2.17,2.21,13397425.0
2025-10-20,2.2,2.2,2.16,2.18,9785500.0
2025-10-21,2.24,2.25,2.18,2.2,12133870.0
2025-10-22,2.27,2.32,2.23,2.24,15100370.0
2025-10-23,2.23,2.26,2.21,2.25,11773820.0
2025-10-24,2.27,2.28,2.21,2.25,16982620.0
2025-10-27,2.26,2.3,2.23,2.26,14395200.0
2025-10-28,2.32,2.38,2.24,2.26,29736472.0
2025-10-29,2.27,2.32,2.27,2.32,18406232.0
2025-10-30,2.24,2.29,2.24,2.26,13931600.0
2025-10-31,2.25,2.26,2.23,2.24,10154712.0
2025-11-03,2.26,2.28,2.21,2.23,21326512.0
2025-11-04,2.32,2.36,2.24,2.25,30389860.0
2025-11-05,2.31,2.36,2.27,2.29,24092980.0
2025-11-06,2.29,2.32,2.28,2.31,16032750.0
2025-11-07,2.32,2.33,2.26,2.28,16987992.0
2025-11-10,2.38,2.38,2.31,2.31,24722992.0
2025-11-11,2.49,2.54,2.36,2.37,63305700.0
2025-11-12,2.5,2.58,2.46,2.5,44559780.0
2025-11-13,2.6,2.7,2.48,2.51,59335272.0
2025-11-14,2.65,2.74,2.59,2.6,54686032.0
2025-11-17,2.96,3.0,2.66,2.66,80151688.0
2025-11-18,2.74,3.0,2.72,3.0,78739488.0
2025-11-19,2.59,2.79,2.56,2.69,52158000.0
2025-11-20,2.6,2.76,2.47,2.59,50517744.0
2025-11-21,2.47,2.7,2.46,2.55,46299460.0
2025-11-24,2.44,2.54,2.41,2.48,31578872.0
2025-11-25,2.49,2.52,2.45,2.45,24025262.0
2025-11-26,2.64,2.68,2.48,2.48,39008480.0
2025-11-27,2.56,2.63,2.54,2.61,24904400.0
2025-11-28,2.6,2.63,2.54,2.55,20920780.0
2025-12-01,2.55,2.63,2.54,2.58,25909930.0
2025-12-02,2.53,2.56,2.47,2.54,21126400.0
2025-12-03,2.48,2.55,2.45,2.53,17781200.0
2025-12-04,2.48,2.52,2.44,2.47,15762020.0
2025-12-05,2.49,2.49,2.42,2.47,16666620.0
2025-12-08,2.52,2.56,2.48,2.48,17657530.0
2025-12-09,2.64,2.69,2.5,2.5,37144120.0
2025-12-10,2.62,2.64,2.56,2.61,21255380.0
2025-12-11,2.54,2.67,2.54,2.63,17879600.0
2025-12-12,2.56,2.63,2.54,2.57,17854300.0
2025-12-15,2.48,2.55,2.47,2.54,18717900.0
2025-12-16,2.53,2.66,2.52,2.55,27855900.0
2025-12-17,2.52,2.54,2.47,2.49,16608980.0
2025-12-18,2.51,2.55,2.48,2.5,11380200.0
2025-12-19,2.52,2.53,2.5,2.53,11640440.0
2025-12-22,2.52,2.56,2.49,2.51,15233420.0
2025-12-23,2.48,2.53,2.47,2.52,12652500.0
2025-12-24,2.48,2.51,2.48,2.48,10648950.0
2025-12-25,2.46,2.49,2.45,2.49,14496800.0
2025-12-26,2.47,2.48,2.45,2.47,11773780.0
2025-12-29,2.55,2.55,2.46,2.47,24034190.0
2025-12-30,2.54,2.59,2.51,2.57,17974800.0
2025-12-31,2.56,2.57,2.51,2.52,11805804.0
2026-01-05,2.55,2.58,2.53,2.55,16658060.0
2026-01-06,2.6,2.66,2.55,2.56,27004510.0
2026-01-07,2.55,2.59,2.54,2.59,18359120.0
2026-01-08,2.56,2.57,2.52,2.56,15815300.0
2026-01-09,2.57,2.57,2.53,2.56,16258980.0
2026-01-12,2.65,2.67,2.59,2.59,34974744.0
2026-01-13,2.64,2.74,2.63,2.65,31821140.0
2026-01-14,2.61,2.7,2.53,2.64,30670840.0
2026-01-15,2.54,2.68,2.53,2.64,31716480.0
2026-01-16,2.52,2.57,2.46,2.54,23984240.0
2026-01-19,2.53,2.54,2.49,2.51,16288000.0
2026-01-20,2.59,2.6,2.51,2.53,22628620.0
2026-01-21,2.64,2.65,2.57,2.6,19300000.0
2026-01-22,2.62,2.69,2.61,2.65,20754500.0
2026-01-23,2.65,2.66,2.62,2.64,19940910.0
2026-01-26,2.84,2.93,2.66,2.66,55213368.0
2026-01-27,2.85,3.03,2.73,2.89,58842696.0
2026-01-28,2.89,2.91,2.74,2.86,47144776.0
2026-01-29,2.92,3.03,2.83,3.01,58365756.0
2026-01-30,2.79,2.88,2.79,2.87,31673820.0
2026-02-02,2.72,2.82,2.7,2.74,22706420.0
2026-02-03,2.75,2.75,2.68,2.72,18539120.0
2026-02-04,2.77,2.8,2.7,2.73,18451100.0
2026-02-05,2.78,2.8,2.74,2.77,17830100.0
2026-02-06,2.78,2.79,2.74,2.76,11785600.0
2026-02-09,2.82,2.84,2.76,2.77,16869940.0
2026-02-10,2.77,2.83,2.77,2.83,15590700.0
2026-02-11,2.82,2.85,2.75,2.79,21388960.0
2026-02-12,2.78,2.85,2.78,2.82,18762300.0
2026-02-13,2.91,2.99,2.79,2.8,34810120.0
2026-02-24,2.84,2.89,2.82,2.89,24915000.0
2026-02-25,2.86,2.86,2.82,2.84,17642800.0
2026-02-26,2.77,2.85,2.77,2.85,23122720.0
2026-02-27,2.8,2.82,2.78,2.79,11891040.0
2026-03-02,2.72,2.78,2.71,2.77,22793520.0
2026-03-03,2.62,2.75,2.6,2.72,20102520.0
2026-03-04,2.58,2.65,2.56,2.6,18456480.0
2026-03-05,2.63,2.64,2.6,2.6,14460600.0
2026-03-06,2.68,2.69,2.6,2.61,12258600.0
2026-03-09,2.6,2.67,2.59,2.66,16509000.0
2026-03-10,2.62,2.66,2.61,2.61,9207880.0
2026-03-11,2.61,2.63,2.59,2.62,11595065.0
