,Close,High,Low,Open,Volume
2025-01-02,4.37,4.62,4.33,4.39,135745104.0
2025-01-03,4.31,4.49,4.29,4.38,98192632.0
2025-01-06,4.28,4.35,4.2,4.32,88975312.0
2025-01-07,4.42,4.43,4.24,4.28,93683312.0
2025-01-08,4.39,4.43,4.24,4.39,78239768.0
2025-01-09,4.41,4.46,4.33,4.35,53799188.0
2025-01-10,4.24,4.45,4.24,4.42,64819848.0
2025-01-13,4.34,4.4,4.17,4.21,81403728.0
2025-01-14,4.46,4.5,4.32,4.33,80290008.0
2025-01-15,4.51,4.6,4.34,4.45,86745824.0
2025-01-16,4.49,4.6,4.43,4.5,66227960.0
2025-01-17,4.7,4.81,4.5,4.52,213785088.0
2025-01-20,4.62,4.75,4.46,4.62,161805984.0
2025-01-21,4.85,4.95,4.58,4.6,203729648.0
2025-01-22,4.65,4.81,4.61,4.77,105158600.0
2025-01-23,4.7,4.92,4.67,4.67,139517664.0
2025-01-24,4.58,4.7,4.55,4.68,75348416.0
2025-01-27,4.58,4.81,4.58,4.63,80628856.0
2025-02-05,4.58,4.6,4.43,4.57,76143088.0
2025-02-06,4.56,4.7,4.51,4.57,99772208.0
2025-02-07,4.71,4.81,4.53,4.54,130634592.0
2025-02-10,4.73,4.8,4.68,4.7,81548184.0
2025-02-11,4.59,4.78,4.58,4.76,73148064.0
2025-02-12,4.8,4.8,4.5,4.6,151255456.0
2025-02-13,4.96,5.07,4.67,4.69,238388288.0
2025-02-14,4.84,4.98,4.78,4.92,104613360.0
2025-02-17,4.79,4.93,4.77,4.85,90223424.0
2025-02-18,4.67,4.8,4.62,4.79,77057512.0
2025-02-19,4.74,4.77,4.64,4.67,61024800.0
2025-02-20,4.62,4.72,4.61,4.71,68548192.0
2025-02-21,4.56,4.69,4.5,4.63,132253440.0
2025-02-24,4.66,4.75,4.53,4.53,129733936.0
2025-02-25,4.56,4.72,4.55,4.62,90364456.0
2025-02-26,4.78,4.78,4.58,4.59,132111776.0
2025-02-27,4.85,4.99,4.75,4.75,134288528.0
2025-02-28,4.77,4.96,4.76,4.87,126281776.0
2025-03-03,4.91,5.08,4.82,4.82,161508336.0
2025-03-04,4.94,4.95,4.84,4.88,75101024.0
2025-03-05,4.72,4.95,4.65,4.94,149564720.0
2025-03-06,4.83,4.87,4.69,4.72,118093624.0
2025-03-07,4.83,4.86,4.66,4.77,119755160.0
2025-03-10,4.73,4.84,4.7,4.82,68764784.0
2025-03-11,4.71,4.73,4.61,4.65,56219916.0
2025-03-12,4.68,4.74,4.64,4.71,58470508.0
2025-03-13,4.62,4.69,4.59,4.68,49111500.0
2025-03-14,4.81,4.86,4.63,4.64,115480064.0
2025-03-17,4.86,4.91,4.82,4.83,60554944.0
2025-03-18,4.82,4.89,4.8,4.86,42459608.0
2025-03-19,4.8,4.88,4.78,4.82,38542888.0
2025-03-20,4.77,4.87,4.76,4.8,32969772.0
2025-03-21,4.68,4.77,4.66,4.76,46496272.0
2025-03-24,4.54,4.73,4.49,4.67,86530240.0
2025-03-25,4.56,4.59,4.52,4.54,46943480.0
2025-03-26,4.65,4.76,4.54,4.56,96319712.0
2025-03-27,4.62,4.68,4.6,4.65,35688304.0
2025-03-28,4.65,4.69,4.59,4.64,41207504.0
2025-03-31,4.52,4.63,4.49,4.62,50804944.0
2025-04-01,4.48,4.57,4.41,4.53,70205504.0
