,Close,High,Low,Open,Volume
2025-01-02,4.6,4.73,4.24,4.28,57639948.0
2025-01-03,4.14,4.56,4.14,4.5,34189164.0
2025-01-06,3.73,4.0,3.73,3.85,21472864.0
2025-01-07,3.76,3.8,3.5,3.5,27490656.0
2025-01-08,3.73,3.87,3.58,3.71,27788476.0
2025-01-09,3.65,3.78,3.6,3.72,22868060.0
2025-01-10,3.45,3.68,3.45,3.68,25429444.0
2025-01-13,3.47,3.55,3.33,3.45,19033700.0
2025-01-14,3.69,3.7,3.52,3.53,23956392.0
2025-01-15,3.69,3.76,3.59,3.67,20646960.0
2025-01-16,3.81,3.86,3.67,3.73,24283428.0
2025-01-17,3.7,3.82,3.68,3.8,15527600.0
2025-01-20,3.75,3.82,3.64,3.77,15503512.0
2025-01-21,3.77,3.84,3.71,3.73,14596869.0
2025-01-22,3.62,3.77,3.6,3.74,14161439.0
2025-01-23,3.54,3.74,3.53,3.7,14777700.0
2025-01-24,3.48,3.58,3.46,3.55,14435578.0
2025-01-27,3.45,3.56,3.44,3.54,13554870.0
2025-02-05,3.45,3.48,3.31,3.45,17290556.0
2025-02-06,3.46,3.51,3.39,3.47,18002600.0
2025-02-07,3.5,3.55,3.41,3.46,15968610.0
2025-02-10,3.69,3.7,3.48,3.51,17403020.0
2025-02-11,3.64,3.72,3.6,3.71,13303149.0
2025-02-12,3.64,3.68,3.59,3.63,11439903.0
2025-02-13,3.64,3.68,3.59,3.63,15533509.0
2025-02-14,3.5,3.63,3.48,3.61,16572880.0
2025-02-17,3.56,3.59,3.44,3.48,15358300.0
2025-02-18,3.37,3.55,3.36,3.54,17655530.0
2025-02-19,3.39,3.39,3.34,3.38,11257877.0
2025-02-20,3.46,3.49,3.39,3.39,14549096.0
2025-02-21,3.39,3.47,3.34,3.45,13780189.0
2025-02-24,3.39,3.44,3.36,3.37,10789700.0
2025-02-25,3.37,3.44,3.32,3.36,12394008.0
2025-02-26,3.42,3.43,3.35,3.36,13620232.0
2025-02-27,3.58,3.6,3.43,3.44,29764752.0
2025-02-28,3.42,3.59,3.41,3.59,20247890.0
2025-03-03,3.39,3.46,3.37,3.41,13619683.0
2025-03-04,3.4,3.4,3.34,3.38,8662161.0
2025-03-05,3.4,3.41,3.3,3.4,13597061.0
2025-03-06,3.44,3.45,3.35,3.36,13245101.0
2025-03-07,3.38,3.46,3.38,3.43,10869697.0
2025-03-10,3.43,3.45,3.36,3.4,8499980.0
2025-03-11,3.51,3.51,3.36,3.4,13346394.0
2025-03-12,3.48,3.55,3.46,3.51,12946853.0
2025-03-13,3.47,3.48,3.4,3.47,8501845.0
2025-03-14,3.59,3.63,3.47,3.49,18338910.0
2025-03-17,3.56,3.63,3.54,3.58,15445453.0
2025-03-18,3.51,3.59,3.48,3.59,13893900.0
2025-03-19,3.48,3.52,3.45,3.49,11967521.0
2025-03-20,3.41,3.49,3.39,3.48,14777403.0
2025-03-21,3.36,3.41,3.34,3.39,11284329.0
2025-03-24,3.28,3.37,3.22,3.35,13166075.0
2025-03-25,3.27,3.3,3.22,3.26,9059219.0
2025-03-26,3.36,3.52,3.26,3.28,22570268.0
2025-03-27,3.27,3.36,3.24,3.34,19565866.0
2025-03-28,3.14,3.27,3.13,3.26,17172704.0
2025-03-31,3.12,3.16,3.08,3.15,10575708.0
2025-04-01,3.12,3.18,3.11,3.13,8646759.0
2025-04-02,3.11,3.13,3.09,3.12,6397450.0
2025-04-03,3.15,3.17,3.06,3.09,11937900.0
2025-04-07,2.84,3.08,2.84,3.08,13257500.0
2025-04-08,3.12,3.12,2.87,2.93,20226636.0
2025-04-09,3.26,3.33,2.93,3.15,50512572.0
2025-04-10,3.37,3.45,3.18,3.18,45019956.0
2025-04-11,3.38,3.52,3.3,3.3,39150248.0
2025-04-14,3.72,3.72,3.37,3.37,34270908.0
2025-04-15,3.6,3.93,3.56,3.73,79936960.0
2025-04-16,3.58,3.65,3.46,3.59,42437740.0
2025-04-17,3.64,3.68,3.5,3.5,40661076.0
2025-04-18,3.77,3.86,3.51,3.6,57987728.0
2025-04-21,3.72,3.86,3.69,3.7,47189952.0
2025-04-22,3.81,3.91,3.66,3.71,45775628.0
2025-04-23,3.59,3.87,3.57,3.87,39884248.0
2025-04-24,3.95,3.95,3.64,3.66,18036464.0
2025-04-25,4.35,4.35,4.35,4.35,7880805.0
2025-04-28,4.79,4.79,4.57,4.79,57517580.0
2025-04-29,5.27,5.27,4.31,4.78,130958000.0
2025-04-30,5.14,5.8,5.09,5.27,162445312.0
2025-05-06,5.03,5.4,4.63,4.63,143821216.0
2025-05-07,5.3,5.52,4.69,4.78,137848000.0
2025-05-08,5.05,5.48,4.84,4.96,118448136.0
2025-05-09,4.55,5.0,4.55,4.97,91500320.0
2025-05-12,4.31,4.53,4.25,4.43,66079396.0
2025-05-13,4.18,4.35,4.14,4.31,59339824.0
2025-05-14,4.23,4.29,4.07,4.13,50105548.0
2025-05-15,4.28,4.39,4.13,4.2,58514328.0
2025-05-16,4.19,4.28,4.08,4.21,50756128.0
2025-05-19,4.26,4.3,4.14,4.19,41706220.0
2025-05-20,4.21,4.45,4.2,4.23,41453456.0
2025-05-21,4.63,4.63,4.11,4.19,89274392.0
2025-05-22,4.46,4.86,4.38,4.59,99918712.0
2025-05-23,4.19,4.42,4.17,4.32,61538812.0
2025-05-26,4.06,4.17,4.0,4.16,42854912.0
2025-05-27,4.07,4.08,3.98,4.03,31964174.0
2025-05-28,4.09,4.14,4.01,4.06,35639736.0
2025-05-29,4.11,4.18,3.97,4.05,34599500.0
2025-05-30,4.02,4.19,4.02,4.07,28786748.0
2025-06-03,4.07,4.09,3.94,3.97,24182448.0
2025-06-04,4.13,4.14,4.04,4.07,23587940.0
2025-06-05,4.08,4.16,4.05,4.1,17218580.0
2025-06-06,4.01,4.08,4.0,4.06,15538826.0
2025-06-09,4.06,4.07,4.0,4.04,16437345.0
2025-06-10,4.01,4.09,3.93,4.06,19245038.0
2025-06-11,4.03,4.06,4.0,4.0,11660238.0
2025-06-12,4.03,4.05,3.99,4.02,12406334.0
2025-06-13,3.89,4.04,3.89,4.03,17841600.0
2025-06-16,3.93,3.95,3.85,3.86,11540844.0
2025-06-17,3.91,3.96,3.89,3.9,8393859.0
2025-06-18,3.82,3.91,3.81,3.9,12714647.0
2025-06-19,3.75,3.83,3.73,3.81,13297678.0
2025-06-20,3.73,3.92,3.71,3.74,26554120.0
2025-06-23,3.74,3.76,3.62,3.62,20172800.0
2025-06-24,3.83,3.88,3.75,3.75,18192800.0
2025-06-25,3.85,3.93,3.81,3.92,17384024.0
2025-06-26,3.84,3.91,3.81,3.82,18639864.0
2025-06-27,3.84,3.89,3.82,3.86,10461300.0
2025-06-30,3.86,3.88,3.82,3.86,11486216.0
2025-07-01,3.86,3.89,3.82,3.86,8519643.0
2025-07-02,3.88,3.95,3.84,3.86,18200828.0
2025-07-03,3.86,3.88,3.82,3.86,12476352.0
2025-07-04,3.85,3.89,3.84,3.87,11188591.0
2025-07-07,3.88,3.9,3.84,3.84,11462008.0
2025-07-08,3.96,3.96,3.87,3.88,17688376.0
2025-07-09,3.91,3.96,3.9,3.95,11179600.0
2025-07-10,3.96,3.98,3.88,3.91,12947779.0
2025-07-11,3.97,3.98,3.9,3.94,12925503.0
2025-07-14,3.93,3.97,3.92,3.95,8779481.0
2025-07-15,3.79,3.9,3.75,3.89,17668740.0
2025-07-16,3.85,3.85,3.79,3.79,9996543.0
2025-07-17,3.89,3.96,3.83,3.83,15853945.0
2025-07-18,3.88,3.91,3.85,3.91,8038300.0
2025-07-21,3.96,3.97,3.87,3.89,16340096.0
2025-07-22,3.99,3.99,3.91,3.96,11419341.0
2025-07-23,3.94,4.05,3.93,3.98,15944143.0
2025-07-24,4.02,4.04,3.94,3.95,14811225.0
2025-07-25,3.96,4.07,3.96,4.02,16116459.0
2025-07-28,4.05,4.13,3.99,4.0,30673928.0
2025-07-29,3.96,4.05,3.91,4.04,21549768.0
2025-07-30,4.24,4.36,3.92,3.93,69579728.0
2025-07-31,4.66,4.66,4.12,4.24,87754416.0
2025-08-01,5.12,5.13,4.46,4.66,121847464.0
2025-08-04,4.61,4.96,4.61,4.8,74139648.0
2025-08-05,4.57,4.72,4.36,4.54,73293344.0
2025-08-06,4.25,4.47,4.23,4.45,65387884.0
2025-08-07,4.2,4.29,4.17,4.25,43685856.0
