,Close,High,Low,Open,Volume
2025-01-02,5.19,5.4,5.16,5.37,69136552.0
2025-01-03,5.13,5.21,5.09,5.19,55825048.0
2025-01-06,5.08,5.12,5.02,5.11,42995768.0
2025-01-07,4.92,5.07,4.88,5.06,88488272.0
2025-01-08,4.94,4.97,4.85,4.89,66970000.0
2025-01-09,4.83,4.93,4.82,4.93,61921424.0
2025-01-10,4.69,4.84,4.69,4.83,51367288.0
2025-01-13,4.77,4.79,4.64,4.66,55886440.0
2025-01-14,4.85,4.86,4.76,4.78,55576640.0
2025-01-15,4.83,4.89,4.82,4.85,34870624.0
2025-01-16,4.82,4.88,4.8,4.84,39537928.0
2025-01-17,4.84,4.86,4.76,4.82,38782132.0
2025-01-20,4.76,4.89,4.75,4.87,69391512.0
2025-01-21,4.75,4.8,4.73,4.78,45877452.0
2025-01-22,4.8,4.81,4.71,4.75,45852536.0
2025-01-23,4.88,4.93,4.82,4.82,65935512.0
2025-01-24,4.86,4.91,4.81,4.87,53459300.0
2025-01-27,4.95,4.97,4.85,4.85,49146088.0
2025-02-05,4.87,4.96,4.85,4.95,46206256.0
2025-02-06,4.86,4.9,4.84,4.89,45769432.0
2025-02-07,4.92,4.95,4.83,4.86,61659288.0
2025-02-10,4.84,4.94,4.82,4.91,96939672.0
2025-02-11,4.77,4.84,4.75,4.84,67353184.0
2025-02-12,4.75,4.78,4.71,4.76,52605460.0
2025-02-13,4.78,4.81,4.74,4.75,54357420.0
2025-02-14,4.77,4.8,4.74,4.78,37211700.0
2025-02-17,4.91,4.91,4.75,4.78,102721088.0
2025-02-18,5.05,5.1,4.88,4.9,136107888.0
2025-02-19,5.03,5.1,4.97,5.05,72407200.0
2025-02-20,5.23,5.32,4.99,5.01,133151800.0
2025-02-21,5.23,5.25,5.11,5.2,87286816.0
2025-02-24,5.21,5.24,5.1,5.2,80565904.0
2025-02-25,5.25,5.33,5.12,5.16,87708000.0
2025-02-26,5.42,5.47,5.27,5.27,107078520.0
2025-02-27,5.37,5.47,5.36,5.42,50378244.0
2025-02-28,5.37,5.43,5.35,5.35,62324620.0
2025-03-03,5.34,5.4,5.27,5.39,62885740.0
2025-03-04,5.33,5.42,5.31,5.32,44508712.0
2025-03-05,5.28,5.38,5.27,5.35,45455440.0
2025-03-06,5.13,5.27,5.08,5.26,110153544.0
2025-03-07,5.09,5.15,5.01,5.11,61044856.0
2025-03-10,5.06,5.09,4.99,5.08,60900448.0
2025-03-11,5.13,5.2,5.03,5.05,73307920.0
2025-03-12,5.16,5.2,5.09,5.14,68501664.0
2025-03-13,5.22,5.26,5.14,5.15,87524584.0
2025-03-14,5.2,5.3,5.16,5.22,80618392.0
2025-03-17,5.22,5.28,5.17,5.19,59684180.0
2025-03-18,5.1,5.22,5.06,5.22,100769800.0
2025-03-19,5.13,5.17,5.06,5.1,75249632.0
2025-03-20,5.31,5.33,5.13,5.14,128276072.0
2025-03-21,5.28,5.5,5.26,5.32,100443488.0
2025-03-24,5.39,5.41,5.25,5.29,77325744.0
2025-03-25,5.4,5.45,5.32,5.4,58708176.0
2025-03-26,5.4,5.5,5.35,5.42,75573152.0
2025-03-27,5.26,5.63,5.21,5.57,217871632.0
2025-03-28,5.28,5.5,5.26,5.33,170037088.0
2025-03-31,5.53,5.62,5.31,5.34,254171104.0
2025-04-01,5.45,5.53,5.35,5.53,173886480.0
2025-04-02,5.36,5.47,5.29,5.46,137682064.0
2025-04-03,5.39,5.43,5.28,5.29,101480168.0
2025-04-07,5.07,5.22,4.87,5.09,161924560.0
2025-04-08,5.27,5.27,5.06,5.06,123437768.0
2025-04-09,5.4,5.5,5.16,5.25,155452960.0
2025-04-10,5.38,5.42,5.33,5.4,110475024.0
2025-04-11,5.29,5.4,5.26,5.39,77326112.0
2025-04-14,5.33,5.38,5.29,5.32,74031584.0
2025-04-15,5.4,5.41,5.29,5.34,96083832.0
2025-04-16,5.42,5.44,5.35,5.4,84415344.0
2025-04-17,5.44,5.47,5.37,5.41,85193352.0
2025-04-18,5.45,5.45,5.36,5.41,65888888.0
2025-04-21,5.55,5.57,5.42,5.45,88182592.0
2025-04-22,5.49,5.63,5.49,5.55,94120384.0
2025-04-23,5.5,5.56,5.46,5.5,65932240.0
2025-04-24,5.59,5.73,5.53,5.53,132052360.0
2025-04-25,5.66,5.69,5.6,5.61,95965032.0
2025-04-28,5.81,5.9,5.6,5.69,151321680.0
2025-04-29,5.67,5.81,5.61,5.8,103674880.0
2025-04-30,5.49,5.64,5.45,5.59,105736832.0
2025-05-06,5.59,5.6,5.49,5.51,74372488.0
2025-05-07,5.53,5.64,5.49,5.63,72770504.0
2025-05-08,5.54,5.56,5.49,5.53,61811644.0
2025-05-09,5.65,5.7,5.52,5.54,103527880.0
2025-05-12,5.68,5.72,5.56,5.67,91371568.0
2025-05-13,5.68,5.69,5.61,5.66,56353136.0
2025-05-14,5.67,5.68,5.57,5.67,67013120.0
2025-05-15,5.74,5.8,5.65,5.67,108068624.0
2025-05-16,5.68,5.8,5.66,5.71,70952800.0
2025-05-19,5.69,5.82,5.69,5.73,81166576.0
2025-05-20,5.77,5.77,5.64,5.69,81768552.0
2025-05-21,5.78,5.88,5.76,5.8,94618176.0
2025-05-22,5.72,5.83,5.69,5.82,63916752.0
2025-05-23,5.67,5.77,5.67,5.72,61945584.0
2025-05-26,5.71,5.73,5.65,5.68,50016248.0
2025-05-27,5.75,5.76,5.66,5.73,60020168.0
2025-05-28,5.65,5.76,5.61,5.76,68299352.0
2025-05-29,5.62,5.68,5.57,5.66,75177464.0
2025-05-30,5.63,5.7,5.58,5.62,65858336.0
