,Close,High,Low,Open,Volume
2025-01-02,128.67,131.68,127.98,131.68,25564736.0
2025-01-03,127.08,129.64,126.43,128.76,16823014.0
2025-01-06,122.51,125.64,122.06,123.58,27943012.0
2025-01-07,122.53,123.34,121.28,122.88,19018740.0
2025-01-08,121.38,123.42,119.7,122.54,19287620.0
2025-01-09,122.26,124.03,119.83,121.59,15918343.0
2025-01-10,120.28,122.51,120.28,122.18,13537786.0
2025-01-13,120.88,121.18,118.64,119.0,12149103.0
2025-01-14,124.7,124.98,120.58,120.98,22862468.0
2025-01-15,124.45,125.36,123.9,124.98,12812277.0
2025-01-16,123.16,125.98,122.74,125.08,16309620.0
2025-01-17,123.98,125.56,123.23,123.68,15245016.0
2025-01-20,125.98,127.17,124.41,124.56,19417360.0
2025-01-21,125.07,126.68,124.48,126.53,13279686.0
2025-01-22,122.03,124.68,121.81,124.63,17418216.0
2025-01-23,122.9,125.24,122.72,123.25,18448932.0
2025-01-24,121.97,122.83,120.74,122.05,18943572.0
2025-01-27,121.45,122.8,121.35,122.25,12653510.0
2025-02-05,119.26,122.13,118.76,121.8,18691574.0
2025-02-06,120.15,120.64,118.94,119.05,13819081.0
2025-02-07,121.88,123.13,119.37,120.25,23247330.0
2025-02-10,121.78,122.45,121.15,121.93,13654558.0
2025-02-11,120.51,122.32,119.97,121.85,17600170.0
2025-02-12,121.95,121.96,119.85,120.51,17735328.0
2025-02-13,125.76,126.25,121.5,121.97,46762608.0
2025-02-14,125.48,126.45,124.35,124.8,21810736.0
2025-02-17,125.8,127.78,125.34,126.14,20507840.0
2025-02-18,124.45,126.64,123.61,125.73,18596134.0
2025-02-19,125.36,125.75,123.59,124.45,15364181.0
2025-02-20,124.75,127.04,124.55,124.64,13253049.0
2025-02-21,125.37,126.91,124.18,124.85,21001652.0
2025-02-24,126.15,127.74,124.61,125.15,24439220.0
2025-02-25,123.0,125.17,122.83,125.13,22190136.0
2025-02-26,124.05,124.05,122.35,122.96,17924348.0
